0,6,17,36,42,53,0,0,0,0,0,0,0,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,7,18,29,35,54,61,71,86,0,0,0,0,0,0
0,3,14,33,40,50,65,71,82,0,0,0,0,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,3,14,33,40,36,42,53,0,0,0,0,0,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,3,14,33,39,50,0,0,0,0,0,0,0,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,9,20,39,46,56,71,0,0,0,0,0,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,43,53,68,74,85,0,0,0,0,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,3,14,33,39,50,40,51,41,52,42,53,60,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
0,6,17,36,42,53,43,54,44,55,45,56,63,0,0
