0,6,17,36,43,53,59,70,85,95,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,3,14,21,40,47,57,72,82,72,83,73,84,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,84,95,85,96,86,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,3,14,20,29,35,54,61,71,86,96,105,95,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,3,14,20,29,35,54,61,71,86,96,92,103,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,39,46,52,63,53,64,54,50,61,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
