0,6,17,23,42,45,41,52,48,44,34,45,52,0,0
0,6,17,23,26,45,48,55,0,0,0,0,0,0,0
0,6,17,24,31,38,44,63,53,43,33,44,51,0,0
0,6,17,23,26,45,48,0,0,0,0,0,0,0,0
0,6,17,23,26,45,48,54,57,0,0,0,0,0,0
0,3,10,13,24,43,50,56,67,0,0,0,0,0,0
0,6,17,23,42,45,0,0,0,0,0,0,0,0,0
0,6,17,23,19,38,49,52,55,45,35,46,53,0,0
